geography,id,name,value,source,control_size
TAZ,5,hh_no_child,73,Result,73
TAZ,5,num_hh,0,Difference,4140
TAZ,5,hh_inc_25,0,Difference,1009
TAZ,5,hh_inc_25_50,0,Difference,567
TAZ,5,hh_inc_50_75,0,Difference,341
TAZ,5,hh_inc_75_100,0,Difference,351
TAZ,5,hh_inc_100_150,0,Difference,366
TAZ,5,hh_inc_150_plus,0,Difference,1500
TAZ,5,hh_gq,0,Difference,6
TAZ,5,hh_child,0,Difference,4061
TAZ,5,hh_no_child,0,Difference,73
TAZ,6,num_hh,1492,Control,1492
TAZ,6,hh_inc_25,372,Control,372
TAZ,6,hh_inc_25_50,220,Control,220
TAZ,6,hh_inc_50_75,152,Control,152
TAZ,6,hh_inc_75_100,146,Control,146
TAZ,6,hh_inc_100_150,138,Control,138
TAZ,6,hh_inc_150_plus,445,Control,445
TAZ,6,hh_gq,19,Control,19
TAZ,6,hh_child,1430,Control,1430
TAZ,6,hh_no_child,43,Control,43
TAZ,6,num_hh,1492,Result,1492
TAZ,6,hh_inc_25,372,Result,372
TAZ,6,hh_inc_25_50,220,Result,220
TAZ,6,hh_inc_50_75,152,Result,152
TAZ,6,hh_inc_75_100,146,Result,146
TAZ,6,hh_inc_100_150,138,Result,138
TAZ,6,hh_inc_150_plus,445,Result,445
TAZ,6,hh_gq,19,Result,19
TAZ,6,hh_child,1430,Result,1430
TAZ,6,hh_no_child,43,Result,43
TAZ,6,num_hh,0,Difference,1492
TAZ,6,hh_inc_25,0,Difference,372
TAZ,6,hh_inc_25_50,0,Difference,220
TAZ,6,hh_inc_50_75,0,Difference,152
TAZ,6,hh_inc_75_100,0,Difference,146
TAZ,6,hh_inc_100_150,0,Difference,138
TAZ,6,hh_inc_150_plus,0,Difference,445
TAZ,6,hh_gq,0,Difference,19
TAZ,6,hh_child,0,Difference,1430
TAZ,6,hh_no_child,0,Difference,43
TAZ,7,num_hh,554,Control,554
TAZ,7,hh_inc_25,210,Control,210
TAZ,7,hh_inc_25_50,104,Control,104
TAZ,7,hh_inc_50_75,51,Control,51
TAZ,7,hh_inc_75_100,50,Control,50
TAZ,7,hh_inc_100_150,38,Control,38
TAZ,7,hh_inc_150_plus,101,Control,101
TAZ,7,hh_gq,0,Control,0
TAZ,7,hh_child,505,Control,505
TAZ,7,hh_no_child,49,Control,49
TAZ,7,num_hh,554,Result,554
TAZ,7,hh_inc_25,210,Result,210
TAZ,7,hh_inc_25_50,104,Result,104
TAZ,7,hh_inc_50_75,51,Result,51
TAZ,7,hh_inc_75_100,50,Result,50
TAZ,7,hh_inc_100_150,38,Result,38
TAZ,7,hh_inc_150_plus,101,Result,101
TAZ,7,hh_gq,0,Result,0
TAZ,7,hh_child,505,Result,505
TAZ,7,hh_no_child,49,Result,49
TAZ,7,num_hh,0,Difference,554
TAZ,7,hh_inc_25,0,Difference,210
TAZ,7,hh_inc_25_50,0,Difference,104
TAZ,7,hh_inc_50_75,0,Difference,51
TAZ,7,hh_inc_75_100,0,Difference,50
TAZ,7,hh_inc_100_150,0,Difference,38
TAZ,7,hh_inc_150_plus,0,Difference,101
TAZ,7,hh_gq,0,Difference,0
TAZ,7,hh_child,0,Difference,505
TAZ,7,hh_no_child,0,Difference,49
TAZ,8,num_hh,824,Control,824
TAZ,8,hh_inc_25,209,Control,209
TAZ,8,hh_inc_25_50,114,Control,114
TAZ,8,hh_inc_50_75,76,Control,76
TAZ,8,hh_inc_75_100,81,Control,81
TAZ,8,hh_inc_100_150,80,Control,80
TAZ,8,hh_inc_150_plus,264,Control,264
TAZ,8,hh_gq,0,Control,0
TAZ,8,hh_child,810,Control,810
TAZ,8,hh_no_child,14,Control,14
TAZ,8,num_hh,824,Result,824
TAZ,8,hh_inc_25,209,Result,209
TAZ,8,hh_inc_25_50,114,Result,114
TAZ,8,hh_inc_50_75,76,Result,76
TAZ,8,hh_inc_75_100,81,Result,81
TAZ,8,hh_inc_100_150,80,Result,80
TAZ,8,hh_inc_150_plus,264,Result,264
TAZ,8,hh_gq,0,Result,0
TAZ,8,hh_child,810,Result,810
TAZ,8,hh_no_child,14,Result,14
TAZ,8,num_hh,0,Difference,824
TAZ,8,hh_inc_25,0,Difference,209
TAZ,8,hh_inc_25_50,0,Difference,114
TAZ,8,hh_inc_50_75,0,Difference,76
TAZ,8,hh_inc_75_100,0,Difference,81
TAZ,8,hh_inc_100_150,0,Difference,80
TAZ,8,hh_inc_150_plus,0,Difference,264
TAZ,8,hh_gq,0,Difference,0
TAZ,8,hh_child,0,Difference,810
TAZ,8,hh_no_child,0,Difference,14
TAZ,9,num_hh,9775,Control,9775
TAZ,9,hh_inc_25,510,Control,510
TAZ,9,hh_inc_25_50,243,Control,243
TAZ,9,hh_inc_50_75,359,Control,359
TAZ,9,hh_inc_75_100,669,Control,669
TAZ,9,hh_inc_100_150,1474,Control,1474
TAZ,9,hh_inc_150_plus,5590,Control,5590
TAZ,9,hh_gq,930,Control,930
TAZ,9,hh_child,6943,Control,6943
TAZ,9,hh_no_child,1902,Control,1902
TAZ,9,num_hh,9775,Result,9775
TAZ,9,hh_inc_25,511,Result,510
TAZ,9,hh_inc_25_50,244,Result,243
TAZ,9,hh_inc_50_75,360,Result,359
TAZ,9,hh_inc_75_100,670,Result,669
TAZ,9,hh_inc_100_150,1474,Result,1474
TAZ,9,hh_inc_150_plus,5588,Result,5590
TAZ,9,hh_gq,928,Result,930
TAZ,9,hh_child,6946,Result,6943
TAZ,9,hh_no_child,1901,Result,1902
TAZ,9,num_hh,0,Difference,9775
TAZ,9,hh_inc_25,1,Difference,510
TAZ,9,hh_inc_25_50,1,Difference,243
TAZ,9,hh_inc_50_75,1,Difference,359
TAZ,9,hh_inc_75_100,1,Difference,669
TAZ,9,hh_inc_100_150,0,Difference,1474
TAZ,9,hh_inc_150_plus,-2,Difference,5590
TAZ,9,hh_gq,-2,Difference,930
TAZ,9,hh_child,3,Difference,6943
TAZ,9,hh_no_child,-1,Difference,1902
TAZ,10,num_hh,4775,Control,4775
TAZ,10,hh_inc_25,685,Control,685
TAZ,10,hh_inc_25_50,253,Control,253
TAZ,10,hh_inc_50_75,387,Control,387
TAZ,10,hh_inc_75_100,238,Control,238
TAZ,10,hh_inc_100_150,571,Control,571
TAZ,10,hh_inc_150_plus,2485,Control,2485
TAZ,10,hh_gq,156,Control,156
TAZ,10,hh_child,4545,Control,4545
TAZ,10,hh_no_child,74,Control,74
TAZ,10,num_hh,4775,Result,4775
TAZ,10,hh_inc_25,687,Result,685
TAZ,10,hh_inc_25_50,254,Result,253
TAZ,10,hh_inc_50_75,387,Result,387
TAZ,10,hh_inc_75_100,237,Result,238
TAZ,10,hh_inc_100_150,571,Result,571
TAZ,10,hh_inc_150_plus,2483,Result,2485
TAZ,10,hh_gq,156,Result,156
TAZ,10,hh_child,4544,Result,4545
TAZ,10,hh_no_child,75,Result,74
TAZ,10,num_hh,0,Difference,4775
TAZ,10,hh_inc_25,2,Difference,685
TAZ,10,hh_inc_25_50,1,Difference,253
TAZ,10,hh_inc_50_75,0,Difference,387
TAZ,10,hh_inc_75_100,-1,Difference,238
TAZ,10,hh_inc_100_150,0,Difference,571
TAZ,10,hh_inc_150_plus,-2,Difference,2485
TAZ,10,hh_gq,0,Difference,156
TAZ,10,hh_child,-1,Difference,4545
TAZ,10,hh_no_child,1,Difference,74
TAZ,11,num_hh,892,Control,892
TAZ,11,hh_inc_25,339,Control,339
TAZ,11,hh_inc_25_50,167,Control,167
TAZ,11,hh_inc_50_75,82,Control,82
TAZ,11,hh_inc_75_100,81,Control,81
TAZ,11,hh_inc_100_150,62,Control,62
TAZ,11,hh_inc_150_plus,161,Control,161
TAZ,11,hh_gq,0,Control,0
TAZ,11,hh_child,813,Control,813
TAZ,11,hh_no_child,79,Control,79
TAZ,11,num_hh,892,Result,892
TAZ,11,hh_inc_25,339,Result,339
TAZ,11,hh_inc_25_50,167,Result,167
TAZ,11,hh_inc_50_75,82,Result,82
TAZ,11,hh_inc_75_100,81,Result,81
TAZ,11,hh_inc_100_150,62,Result,62
TAZ,11,hh_inc_150_plus,161,Result,161
TAZ,11,hh_gq,0,Result,0
TAZ,11,hh_child,813,Result,813
TAZ,11,hh_no_child,79,Result,79
TAZ,11,num_hh,0,Difference,892
TAZ,11,hh_inc_25,0,Difference,339
TAZ,11,hh_inc_25_50,0,Difference,167
TAZ,11,hh_inc_50_75,0,Difference,82
TAZ,11,hh_inc_75_100,0,Difference,81
TAZ,11,hh_inc_100_150,0,Difference,62
TAZ,11,hh_inc_150_plus,0,Difference,161
TAZ,11,hh_gq,0,Difference,0
TAZ,11,hh_child,0,Difference,813
TAZ,11,hh_no_child,0,Difference,79
TAZ,12,num_hh,652,Control,652
TAZ,12,hh_inc_25,215,Control,215
TAZ,12,hh_inc_25_50,121,Control,121
TAZ,12,hh_inc_50_75,76,Control,76
TAZ,12,hh_inc_75_100,71,Control,71
TAZ,12,hh_inc_100_150,58,Control,58
TAZ,12,hh_inc_150_plus,111,Control,111
TAZ,12,hh_gq,0,Control,0
TAZ,12,hh_child,642,Control,642
TAZ,12,hh_no_child,10,Control,10
TAZ,12,num_hh,652,Result,652
TAZ,12,hh_inc_25,215,Result,215
TAZ,12,hh_inc_25_50,121,Result,121
TAZ,12,hh_inc_50_75,76,Result,76
TAZ,12,hh_inc_75_100,71,Result,71
TAZ,12,hh_inc_100_150,58,Result,58
TAZ,12,hh_inc_150_plus,111,Result,111
TAZ,12,hh_gq,0,Result,0
TAZ,12,hh_child,642,Result,642
TAZ,12,hh_no_child,10,Result,10
TAZ,12,num_hh,0,Difference,652
TAZ,12,hh_inc_25,0,Difference,215
TAZ,12,hh_inc_25_50,0,Difference,121
TAZ,12,hh_inc_50_75,0,Difference,76
TAZ,12,hh_inc_75_100,0,Difference,71
TAZ,12,hh_inc_100_150,0,Difference,58
TAZ,12,hh_inc_150_plus,0,Difference,111
TAZ,12,hh_gq,0,Difference,0
TAZ,12,hh_child,0,Difference,642
TAZ,12,hh_no_child,0,Difference,10
TAZ,13,num_hh,699,Control,699
TAZ,13,hh_inc_25,230,Control,230
TAZ,13,hh_inc_25_50,130,Control,130
TAZ,13,hh_inc_50_75,81,Control,81
TAZ,13,hh_inc_75_100,76,Control,76
TAZ,13,hh_inc_100_150,62,Control,62
TAZ,13,hh_inc_150_plus,120,Control,120
TAZ,13,hh_gq,0,Control,0
TAZ,13,hh_child,688,Control,688
TAZ,13,hh_no_child,11,Control,11
TAZ,13,num_hh,699,Result,699
TAZ,13,hh_inc_25,230,Result,230
TAZ,13,hh_inc_25_50,130,Result,130
TAZ,13,hh_inc_50_75,81,Result,81
TAZ,13,hh_inc_75_100,76,Result,76
TAZ,13,hh_inc_100_150,62,Result,62
TAZ,13,hh_inc_150_plus,120,Result,120
TAZ,13,hh_gq,0,Result,0
TAZ,13,hh_child,688,Result,688
TAZ,13,hh_no_child,11,Result,11
TAZ,13,num_hh,0,Difference,699
TAZ,13,hh_inc_25,0,Difference,230
TAZ,13,hh_inc_25_50,0,Difference,130
TAZ,13,hh_inc_50_75,0,Difference,81
TAZ,13,hh_inc_75_100,0,Difference,76
TAZ,13,hh_inc_100_150,0,Difference,62
TAZ,13,hh_inc_150_plus,0,Difference,120
TAZ,13,hh_gq,0,Difference,0
TAZ,13,hh_child,0,Difference,688
TAZ,13,hh_no_child,0,Difference,11
TAZ,14,num_hh,1493,Control,1493
TAZ,14,hh_inc_25,527,Control,527
TAZ,14,hh_inc_25_50,182,Control,182
TAZ,14,hh_inc_50_75,160,Control,160
TAZ,14,hh_inc_75_100,71,Control,71
TAZ,14,hh_inc_100_150,78,Control,78
TAZ,14,hh_inc_150_plus,150,Control,150
TAZ,14,hh_gq,325,Control,325
TAZ,14,hh_child,1143,Control,1143
TAZ,14,hh_no_child,25,Control,25
TAZ,14,num_hh,1493,Result,1493
TAZ,14,hh_inc_25,527,Result,527
TAZ,14,hh_inc_25_50,182,Result,182
TAZ,14,hh_inc_50_75,160,Result,160
TAZ,14,hh_inc_75_100,71,Result,71
TAZ,14,hh_inc_100_150,78,Result,78
TAZ,14,hh_inc_150_plus,150,Result,150
TAZ,14,hh_gq,325,Result,325
TAZ,14,hh_child,1143,Result,1143
TAZ,14,hh_no_child,25,Result,25
TAZ,14,num_hh,0,Difference,1493
TAZ,14,hh_inc_25,0,Difference,527
TAZ,14,hh_inc_25_50,0,Difference,182
TAZ,14,hh_inc_50_75,0,Difference,160
TAZ,14,hh_inc_75_100,0,Difference,71
TAZ,14,hh_inc_100_150,0,Difference,78
TAZ,14,hh_inc_150_plus,0,Difference,150
TAZ,14,hh_gq,0,Difference,325
TAZ,14,hh_child,0,Difference,1143
TAZ,14,hh_no_child,0,Difference,25
TAZ,15,num_hh,575,Control,575
TAZ,15,hh_inc_25,259,Control,259
TAZ,15,hh_inc_25_50,90,Control,90
TAZ,15,hh_inc_50_75,79,Control,79
TAZ,15,hh_inc_75_100,35,Control,35
TAZ,15,hh_inc_100_150,39,Control,39
TAZ,15,hh_inc_150_plus,73,Control,73
TAZ,15,hh_gq,0,Control,0
TAZ,15,hh_child,563,Control,563
TAZ,15,hh_no_child,12,Control,12
TAZ,15,num_hh,575,Result,575
TAZ,15,hh_inc_25,259,Result,259
TAZ,15,hh_inc_25_50,90,Result,90
TAZ,15,hh_inc_50_75,79,Result,79
TAZ,15,hh_inc_75_100,35,Result,35
TAZ,15,hh_inc_100_150,39,Result,39
TAZ,15,hh_inc_150_plus,73,Result,73
TAZ,15,hh_gq,0,Result,0
TAZ,15,hh_child,563,Result,563
TAZ,15,hh_no_child,12,Result,12
TAZ,15,num_hh,0,Difference,575
TAZ,15,hh_inc_25,0,Difference,259
TAZ,15,hh_inc_25_50,0,Difference,90
TAZ,15,hh_inc_50_75,0,Difference,79
TAZ,15,hh_inc_75_100,0,Difference,35
TAZ,15,hh_inc_100_150,0,Difference,39
TAZ,15,hh_inc_150_plus,0,Difference,73
TAZ,15,hh_gq,0,Difference,0
TAZ,15,hh_child,0,Difference,563
TAZ,15,hh_no_child,0,Difference,12
TAZ,16,num_hh,1681,Control,1681
TAZ,16,hh_inc_25,637,Control,637
TAZ,16,hh_inc_25_50,221,Control,221
TAZ,16,hh_inc_50_75,194,Control,194
TAZ,16,hh_inc_75_100,86,Control,86
TAZ,16,hh_inc_100_150,95,Control,95
TAZ,16,hh_inc_150_plus,181,Control,181
TAZ,16,hh_gq,267,Control,267
TAZ,16,hh_child,1383,Control,1383
TAZ,16,hh_no_child,31,Control,31
TAZ,16,num_hh,1681,Result,1681
TAZ,16,hh_inc_25,637,Result,637
TAZ,16,hh_inc_25_50,221,Result,221
TAZ,16,hh_inc_50_75,194,Result,194
TAZ,16,hh_inc_75_100,86,Result,86
TAZ,16,hh_inc_100_150,95,Result,95
TAZ,16,hh_inc_150_plus,181,Result,181
TAZ,16,hh_gq,267,Result,267
TAZ,16,hh_child,1383,Result,1383
TAZ,16,hh_no_child,31,Result,31
TAZ,16,num_hh,0,Difference,1681
TAZ,16,hh_inc_25,0,Difference,637
TAZ,16,hh_inc_25_50,0,Difference,221
TAZ,16,hh_inc_50_75,0,Difference,194
TAZ,16,hh_inc_75_100,0,Difference,86
TAZ,16,hh_inc_100_150,0,Difference,95
TAZ,16,hh_inc_150_plus,0,Difference,181
TAZ,16,hh_gq,0,Difference,267
TAZ,16,hh_child,0,Difference,1383
TAZ,16,hh_no_child,0,Difference,31
TAZ,17,num_hh,1602,Control,1602
TAZ,17,hh_inc_25,722,Control,722
TAZ,17,hh_inc_25_50,250,Control,250
TAZ,17,hh_inc_50_75,219,Control,219
TAZ,17,hh_inc_75_100,98,Control,98
TAZ,17,hh_inc_100_150,108,Control,108
TAZ,17,hh_inc_150_plus,205,Control,205
TAZ,17,hh_gq,0,Control,0
TAZ,17,hh_child,1567,Control,1567
TAZ,17,hh_no_child,35,Control,35
TAZ,17,num_hh,1602,Result,1602
TAZ,17,hh_inc_25,722,Result,722
TAZ,17,hh_inc_25_50,250,Result,250
TAZ,17,hh_inc_50_75,219,Result,219
TAZ,17,hh_inc_75_100,98,Result,98
TAZ,17,hh_inc_100_150,108,Result,108
TAZ,17,hh_inc_150_plus,205,Result,205
TAZ,17,hh_gq,0,Result,0
TAZ,17,hh_child,1567,Result,1567
TAZ,17,hh_no_child,35,Result,35
TAZ,17,num_hh,0,Difference,1602
TAZ,17,hh_inc_25,0,Difference,722
TAZ,17,hh_inc_25_50,0,Difference,250
TAZ,17,hh_inc_50_75,0,Difference,219
TAZ,17,hh_inc_75_100,0,Difference,98
TAZ,17,hh_inc_100_150,0,Difference,108
TAZ,17,hh_inc_150_plus,0,Difference,205
TAZ,17,hh_gq,0,Difference,0
TAZ,17,hh_child,0,Difference,1567
TAZ,17,hh_no_child,0,Difference,35
TAZ,18,num_hh,1529,Control,1529
TAZ,18,hh_inc_25,701,Control,701
TAZ,18,hh_inc_25_50,203,Control,203
TAZ,18,hh_inc_50_75,105,Control,105
TAZ,18,hh_inc_75_100,32,Control,32
TAZ,18,hh_inc_100_150,59,Control,59
TAZ,18,hh_inc_150_plus,123,Control,123
TAZ,18,hh_gq,306,Control,306
TAZ,18,hh_child,1183,Control,1183
TAZ,18,hh_no_child,40,Control,40
TAZ,18,num_hh,1529,Result,1529
TAZ,18,hh_inc_25,701,Result,701
TAZ,18,hh_inc_25_50,203,Result,203
TAZ,18,hh_inc_50_75,105,Result,105
TAZ,18,hh_inc_75_100,32,Result,32
TAZ,18,hh_inc_100_150,59,Result,59
TAZ,18,hh_inc_150_plus,123,Result,123
TAZ,18,hh_gq,306,Result,306
TAZ,18,hh_child,1183,Result,1183
TAZ,18,hh_no_child,40,Result,40
TAZ,18,num_hh,0,Difference,1529
TAZ,18,hh_inc_25,0,Difference,701
TAZ,18,hh_inc_25_50,0,Difference,203
TAZ,18,hh_inc_50_75,0,Difference,105
TAZ,18,hh_inc_75_100,0,Difference,32
TAZ,18,hh_inc_100_150,0,Difference,59
TAZ,18,hh_inc_150_plus,0,Difference,123
TAZ,18,hh_gq,0,Difference,306
TAZ,18,hh_child,0,Difference,1183
TAZ,18,hh_no_child,0,Difference,40
TAZ,19,num_hh,1449,Control,1449
TAZ,19,hh_inc_25,730,Control,730
TAZ,19,hh_inc_25_50,212,Control,212
TAZ,19,hh_inc_50_75,110,Control,110
TAZ,19,hh_inc_75_100,34,Control,34
TAZ,19,hh_inc_100_150,62,Control,62
TAZ,19,hh_inc_150_plus,126,Control,126
TAZ,19,hh_gq,175,Control,175
TAZ,19,hh_child,1232,Control,1232
TAZ,19,hh_no_child,42,Control,42
