geography,id,name,value,source,control_size
TAZ,9,hh_gq,0,Control,0
TAZ,9,hh_child,6907,Control,6907
TAZ,9,hh_no_child,3816,Control,3816
TAZ,9,num_hh,10723,Result,10723
TAZ,9,hh_inc_25,916,Result,915
TAZ,9,hh_inc_25_50,1684,Result,1685
TAZ,9,hh_inc_50_75,792,Result,791
TAZ,9,hh_inc_75_100,1158,Result,1158
TAZ,9,hh_inc_100_150,2128,Result,2130
TAZ,9,hh_inc_150_plus,4045,Result,4044
TAZ,9,hh_gq,0,Result,0
TAZ,9,hh_child,6916,Result,6907
TAZ,9,hh_no_child,3807,Result,3816
TAZ,9,num_hh,0,Difference,10723
TAZ,9,hh_inc_25,1,Difference,915
TAZ,9,hh_inc_25_50,-1,Difference,1685
TAZ,9,hh_inc_50_75,1,Difference,791
TAZ,9,hh_inc_75_100,0,Difference,1158
TAZ,9,hh_inc_100_150,-2,Difference,2130
TAZ,9,hh_inc_150_plus,1,Difference,4044
TAZ,9,hh_gq,0,Difference,0
TAZ,9,hh_child,9,Difference,6907
TAZ,9,hh_no_child,-9,Difference,3816
TAZ,10,num_hh,4452,Control,4452
TAZ,10,hh_inc_25,1070,Control,1070
TAZ,10,hh_inc_25_50,1167,Control,1167
TAZ,10,hh_inc_50_75,520,Control,520
TAZ,10,hh_inc_75_100,391,Control,391
TAZ,10,hh_inc_100_150,552,Control,552
TAZ,10,hh_inc_150_plus,645,Control,645
TAZ,10,hh_gq,107,Control,107
TAZ,10,hh_child,4077,Control,4077
TAZ,10,hh_no_child,268,Control,268
TAZ,10,num_hh,4452,Result,4452
TAZ,10,hh_inc_25,1070,Result,1070
TAZ,10,hh_inc_25_50,1166,Result,1167
TAZ,10,hh_inc_50_75,520,Result,520
TAZ,10,hh_inc_75_100,391,Result,391
TAZ,10,hh_inc_100_150,552,Result,552
TAZ,10,hh_inc_150_plus,646,Result,645
TAZ,10,hh_gq,107,Result,107
TAZ,10,hh_child,4076,Result,4077
TAZ,10,hh_no_child,269,Result,268
TAZ,10,num_hh,0,Difference,4452
TAZ,10,hh_inc_25,0,Difference,1070
TAZ,10,hh_inc_25_50,-1,Difference,1167
TAZ,10,hh_inc_50_75,0,Difference,520
TAZ,10,hh_inc_75_100,0,Difference,391
TAZ,10,hh_inc_100_150,0,Difference,552
TAZ,10,hh_inc_150_plus,1,Difference,645
TAZ,10,hh_gq,0,Difference,107
TAZ,10,hh_child,-1,Difference,4077
TAZ,10,hh_no_child,1,Difference,268
TAZ,11,num_hh,872,Control,872
TAZ,11,hh_inc_25,293,Control,293
TAZ,11,hh_inc_25_50,160,Control,160
TAZ,11,hh_inc_50_75,110,Control,110
TAZ,11,hh_inc_75_100,80,Control,80
TAZ,11,hh_inc_100_150,104,Control,104
TAZ,11,hh_inc_150_plus,125,Control,125
TAZ,11,hh_gq,0,Control,0
TAZ,11,hh_child,730,Control,730
TAZ,11,hh_no_child,142,Control,142
TAZ,11,num_hh,872,Result,872
TAZ,11,hh_inc_25,293,Result,293
TAZ,11,hh_inc_25_50,160,Result,160
TAZ,11,hh_inc_50_75,110,Result,110
TAZ,11,hh_inc_75_100,80,Result,80
TAZ,11,hh_inc_100_150,104,Result,104
TAZ,11,hh_inc_150_plus,125,Result,125
TAZ,11,hh_gq,0,Result,0
TAZ,11,hh_child,730,Result,730
TAZ,11,hh_no_child,142,Result,142
TAZ,11,num_hh,0,Difference,872
TAZ,11,hh_inc_25,0,Difference,293
TAZ,11,hh_inc_25_50,0,Difference,160
TAZ,11,hh_inc_50_75,0,Difference,110
TAZ,11,hh_inc_75_100,0,Difference,80
TAZ,11,hh_inc_100_150,0,Difference,104
TAZ,11,hh_inc_150_plus,0,Difference,125
TAZ,11,hh_gq,0,Difference,0
TAZ,11,hh_child,0,Difference,730
TAZ,11,hh_no_child,0,Difference,142
TAZ,12,num_hh,630,Control,630
TAZ,12,hh_inc_25,229,Control,229
TAZ,12,hh_inc_25_50,124,Control,124
TAZ,12,hh_inc_50_75,77,Control,77
TAZ,12,hh_inc_75_100,53,Control,53
TAZ,12,hh_inc_100_150,72,Control,72
TAZ,12,hh_inc_150_plus,75,Control,75
TAZ,12,hh_gq,0,Control,0
TAZ,12,hh_child,596,Control,596
TAZ,12,hh_no_child,34,Control,34
TAZ,12,num_hh,630,Result,630
TAZ,12,hh_inc_25,229,Result,229
TAZ,12,hh_inc_25_50,124,Result,124
TAZ,12,hh_inc_50_75,77,Result,77
TAZ,12,hh_inc_75_100,53,Result,53
TAZ,12,hh_inc_100_150,72,Result,72
TAZ,12,hh_inc_150_plus,75,Result,75
TAZ,12,hh_gq,0,Result,0
TAZ,12,hh_child,596,Result,596
TAZ,12,hh_no_child,34,Result,34
TAZ,12,num_hh,0,Difference,630
TAZ,12,hh_inc_25,0,Difference,229
TAZ,12,hh_inc_25_50,0,Difference,124
TAZ,12,hh_inc_50_75,0,Difference,77
TAZ,12,hh_inc_75_100,0,Difference,53
TAZ,12,hh_inc_100_150,0,Difference,72
TAZ,12,hh_inc_150_plus,0,Difference,75
TAZ,12,hh_gq,0,Difference,0
TAZ,12,hh_child,0,Difference,596
TAZ,12,hh_no_child,0,Difference,34
TAZ,13,num_hh,676,Control,676
TAZ,13,hh_inc_25,246,Control,246
TAZ,13,hh_inc_25_50,133,Control,133
TAZ,13,hh_inc_50_75,83,Control,83
TAZ,13,hh_inc_75_100,57,Control,57
TAZ,13,hh_inc_100_150,78,Control,78
TAZ,13,hh_inc_150_plus,79,Control,79
TAZ,13,hh_gq,0,Control,0
TAZ,13,hh_child,640,Control,640
TAZ,13,hh_no_child,36,Control,36
TAZ,13,num_hh,676,Result,676
TAZ,13,hh_inc_25,246,Result,246
TAZ,13,hh_inc_25_50,133,Result,133
TAZ,13,hh_inc_50_75,83,Result,83
TAZ,13,hh_inc_75_100,57,Result,57
TAZ,13,hh_inc_100_150,78,Result,78
TAZ,13,hh_inc_150_plus,79,Result,79
TAZ,13,hh_gq,0,Result,0
TAZ,13,hh_child,640,Result,640
TAZ,13,hh_no_child,36,Result,36
TAZ,13,num_hh,0,Difference,676
TAZ,13,hh_inc_25,0,Difference,246
TAZ,13,hh_inc_25_50,0,Difference,133
TAZ,13,hh_inc_50_75,0,Difference,83
TAZ,13,hh_inc_75_100,0,Difference,57
TAZ,13,hh_inc_100_150,0,Difference,78
TAZ,13,hh_inc_150_plus,0,Difference,79
TAZ,13,hh_gq,0,Difference,0
TAZ,13,hh_child,0,Difference,640
TAZ,13,hh_no_child,0,Difference,36
TAZ,14,num_hh,1392,Control,1392
TAZ,14,hh_inc_25,429,Control,429
TAZ,14,hh_inc_25_50,187,Control,187
TAZ,14,hh_inc_50_75,127,Control,127
TAZ,14,hh_inc_75_100,66,Control,66
TAZ,14,hh_inc_100_150,120,Control,120
TAZ,14,hh_inc_150_plus,121,Control,121
TAZ,14,hh_gq,342,Control,342
TAZ,14,hh_child,973,Control,973
TAZ,14,hh_no_child,77,Control,77
TAZ,14,num_hh,1392,Result,1392
TAZ,14,hh_inc_25,429,Result,429
TAZ,14,hh_inc_25_50,187,Result,187
TAZ,14,hh_inc_50_75,127,Result,127
TAZ,14,hh_inc_75_100,66,Result,66
TAZ,14,hh_inc_100_150,120,Result,120
TAZ,14,hh_inc_150_plus,121,Result,121
TAZ,14,hh_gq,342,Result,342
TAZ,14,hh_child,973,Result,973
TAZ,14,hh_no_child,77,Result,77
TAZ,14,num_hh,0,Difference,1392
TAZ,14,hh_inc_25,0,Difference,429
TAZ,14,hh_inc_25_50,0,Difference,187
TAZ,14,hh_inc_50_75,0,Difference,127
TAZ,14,hh_inc_75_100,0,Difference,66
TAZ,14,hh_inc_100_150,0,Difference,120
TAZ,14,hh_inc_150_plus,0,Difference,121
TAZ,14,hh_gq,0,Difference,342
TAZ,14,hh_child,0,Difference,973
TAZ,14,hh_no_child,0,Difference,77
TAZ,15,num_hh,517,Control,517
TAZ,15,hh_inc_25,211,Control,211
TAZ,15,hh_inc_25_50,92,Control,92
TAZ,15,hh_inc_50_75,62,Control,62
TAZ,15,hh_inc_75_100,32,Control,32
TAZ,15,hh_inc_100_150,59,Control,59
TAZ,15,hh_inc_150_plus,61,Control,61
TAZ,15,hh_gq,0,Control,0
TAZ,15,hh_child,479,Control,479
TAZ,15,hh_no_child,38,Control,38
TAZ,15,num_hh,517,Result,517
TAZ,15,hh_inc_25,211,Result,211
TAZ,15,hh_inc_25_50,92,Result,92
TAZ,15,hh_inc_50_75,62,Result,62
TAZ,15,hh_inc_75_100,32,Result,32
TAZ,15,hh_inc_100_150,59,Result,59
TAZ,15,hh_inc_150_plus,61,Result,61
TAZ,15,hh_gq,0,Result,0
TAZ,15,hh_child,479,Result,479
TAZ,15,hh_no_child,38,Result,38
TAZ,15,num_hh,0,Difference,517
TAZ,15,hh_inc_25,0,Difference,211
TAZ,15,hh_inc_25_50,0,Difference,92
TAZ,15,hh_inc_50_75,0,Difference,62
TAZ,15,hh_inc_75_100,0,Difference,32
TAZ,15,hh_inc_100_150,0,Difference,59
TAZ,15,hh_inc_150_plus,0,Difference,61
TAZ,15,hh_gq,0,Difference,0
TAZ,15,hh_child,0,Difference,479
TAZ,15,hh_no_child,0,Difference,38
TAZ,16,num_hh,1552,Control,1552
TAZ,16,hh_inc_25,519,Control,519
TAZ,16,hh_inc_25_50,226,Control,226
TAZ,16,hh_inc_50_75,154,Control,154
TAZ,16,hh_inc_75_100,79,Control,79
TAZ,16,hh_inc_100_150,145,Control,145
TAZ,16,hh_inc_150_plus,148,Control,148
TAZ,16,hh_gq,281,Control,281
TAZ,16,hh_child,1177,Control,1177
TAZ,16,hh_no_child,94,Control,94
TAZ,16,num_hh,1552,Result,1552
TAZ,16,hh_inc_25,519,Result,519
TAZ,16,hh_inc_25_50,226,Result,226
TAZ,16,hh_inc_50_75,154,Result,154
TAZ,16,hh_inc_75_100,79,Result,79
TAZ,16,hh_inc_100_150,145,Result,145
TAZ,16,hh_inc_150_plus,148,Result,148
TAZ,16,hh_gq,281,Result,281
TAZ,16,hh_child,1177,Result,1177
TAZ,16,hh_no_child,94,Result,94
TAZ,16,num_hh,0,Difference,1552
TAZ,16,hh_inc_25,0,Difference,519
TAZ,16,hh_inc_25_50,0,Difference,226
TAZ,16,hh_inc_50_75,0,Difference,154
TAZ,16,hh_inc_75_100,0,Difference,79
TAZ,16,hh_inc_100_150,0,Difference,145
TAZ,16,hh_inc_150_plus,0,Difference,148
TAZ,16,hh_gq,0,Difference,281
TAZ,16,hh_child,0,Difference,1177
TAZ,16,hh_no_child,0,Difference,94
TAZ,17,num_hh,1440,Control,1440
TAZ,17,hh_inc_25,588,Control,588
