geography,id,name,value,source,control_size
TAZ,9,hh_inc_25_50,244,Result,243
TAZ,9,hh_inc_50_75,334,Result,333
TAZ,9,hh_inc_75_100,731,Result,731
TAZ,9,hh_inc_100_150,1481,Result,1481
TAZ,9,hh_inc_150_plus,5643,Result,5646
TAZ,9,hh_gq,896,Result,898
TAZ,9,hh_child,6870,Result,6870
TAZ,9,hh_no_child,1975,Result,1973
TAZ,9,num_hh,0,Difference,9741
TAZ,9,hh_inc_25,3,Difference,409
TAZ,9,hh_inc_25_50,1,Difference,243
TAZ,9,hh_inc_50_75,1,Difference,333
TAZ,9,hh_inc_75_100,0,Difference,731
TAZ,9,hh_inc_100_150,0,Difference,1481
TAZ,9,hh_inc_150_plus,-3,Difference,5646
TAZ,9,hh_gq,-2,Difference,898
TAZ,9,hh_child,0,Difference,6870
TAZ,9,hh_no_child,2,Difference,1973
TAZ,10,num_hh,4407,Control,4407
TAZ,10,hh_inc_25,593,Control,593
TAZ,10,hh_inc_25_50,232,Control,232
TAZ,10,hh_inc_50_75,398,Control,398
TAZ,10,hh_inc_75_100,246,Control,246
TAZ,10,hh_inc_100_150,518,Control,518
TAZ,10,hh_inc_150_plus,2269,Control,2269
TAZ,10,hh_gq,151,Control,151
TAZ,10,hh_child,4183,Control,4183
TAZ,10,hh_no_child,73,Control,73
TAZ,10,num_hh,4407,Result,4407
TAZ,10,hh_inc_25,595,Result,593
TAZ,10,hh_inc_25_50,233,Result,232
TAZ,10,hh_inc_50_75,398,Result,398
TAZ,10,hh_inc_75_100,246,Result,246
TAZ,10,hh_inc_100_150,518,Result,518
TAZ,10,hh_inc_150_plus,2266,Result,2269
TAZ,10,hh_gq,151,Result,151
TAZ,10,hh_child,4182,Result,4183
TAZ,10,hh_no_child,74,Result,73
TAZ,10,num_hh,0,Difference,4407
TAZ,10,hh_inc_25,2,Difference,593
TAZ,10,hh_inc_25_50,1,Difference,232
TAZ,10,hh_inc_50_75,0,Difference,398
TAZ,10,hh_inc_75_100,0,Difference,246
TAZ,10,hh_inc_100_150,0,Difference,518
TAZ,10,hh_inc_150_plus,-3,Difference,2269
TAZ,10,hh_gq,0,Difference,151
TAZ,10,hh_child,-1,Difference,4183
TAZ,10,hh_no_child,1,Difference,73
TAZ,11,num_hh,858,Control,858
TAZ,11,hh_inc_25,313,Control,313
TAZ,11,hh_inc_25_50,175,Control,175
TAZ,11,hh_inc_50_75,92,Control,92
TAZ,11,hh_inc_75_100,81,Control,81
TAZ,11,hh_inc_100_150,58,Control,58
TAZ,11,hh_inc_150_plus,139,Control,139
TAZ,11,hh_gq,0,Control,0
TAZ,11,hh_child,775,Control,775
TAZ,11,hh_no_child,83,Control,83
TAZ,11,num_hh,858,Result,858
TAZ,11,hh_inc_25,313,Result,313
TAZ,11,hh_inc_25_50,175,Result,175
TAZ,11,hh_inc_50_75,92,Result,92
TAZ,11,hh_inc_75_100,81,Result,81
TAZ,11,hh_inc_100_150,58,Result,58
TAZ,11,hh_inc_150_plus,139,Result,139
TAZ,11,hh_gq,0,Result,0
TAZ,11,hh_child,775,Result,775
TAZ,11,hh_no_child,83,Result,83
TAZ,11,num_hh,0,Difference,858
TAZ,11,hh_inc_25,0,Difference,313
TAZ,11,hh_inc_25_50,0,Difference,175
TAZ,11,hh_inc_50_75,0,Difference,92
TAZ,11,hh_inc_75_100,0,Difference,81
TAZ,11,hh_inc_100_150,0,Difference,58
TAZ,11,hh_inc_150_plus,0,Difference,139
TAZ,11,hh_gq,0,Difference,0
TAZ,11,hh_child,0,Difference,775
TAZ,11,hh_no_child,0,Difference,83
TAZ,12,num_hh,642,Control,642
TAZ,12,hh_inc_25,195,Control,195
TAZ,12,hh_inc_25_50,121,Control,121
TAZ,12,hh_inc_50_75,86,Control,86
TAZ,12,hh_inc_75_100,77,Control,77
TAZ,12,hh_inc_100_150,58,Control,58
TAZ,12,hh_inc_150_plus,105,Control,105
TAZ,12,hh_gq,0,Control,0
TAZ,12,hh_child,632,Control,632
TAZ,12,hh_no_child,10,Control,10
TAZ,12,num_hh,642,Result,642
TAZ,12,hh_inc_25,195,Result,195
TAZ,12,hh_inc_25_50,121,Result,121
TAZ,12,hh_inc_50_75,86,Result,86
TAZ,12,hh_inc_75_100,77,Result,77
TAZ,12,hh_inc_100_150,58,Result,58
TAZ,12,hh_inc_150_plus,105,Result,105
TAZ,12,hh_gq,0,Result,0
TAZ,12,hh_child,632,Result,632
TAZ,12,hh_no_child,10,Result,10
TAZ,12,num_hh,0,Difference,642
TAZ,12,hh_inc_25,0,Difference,195
TAZ,12,hh_inc_25_50,0,Difference,121
TAZ,12,hh_inc_50_75,0,Difference,86
TAZ,12,hh_inc_75_100,0,Difference,77
TAZ,12,hh_inc_100_150,0,Difference,58
TAZ,12,hh_inc_150_plus,0,Difference,105
TAZ,12,hh_gq,0,Difference,0
TAZ,12,hh_child,0,Difference,632
TAZ,12,hh_no_child,0,Difference,10
TAZ,13,num_hh,649,Control,649
TAZ,13,hh_inc_25,197,Control,197
TAZ,13,hh_inc_25_50,123,Control,123
TAZ,13,hh_inc_50_75,87,Control,87
TAZ,13,hh_inc_75_100,77,Control,77
TAZ,13,hh_inc_100_150,59,Control,59
TAZ,13,hh_inc_150_plus,106,Control,106
TAZ,13,hh_gq,0,Control,0
TAZ,13,hh_child,639,Control,639
TAZ,13,hh_no_child,10,Control,10
TAZ,13,num_hh,649,Result,649
TAZ,13,hh_inc_25,197,Result,197
TAZ,13,hh_inc_25_50,123,Result,123
TAZ,13,hh_inc_50_75,87,Result,87
TAZ,13,hh_inc_75_100,77,Result,77
TAZ,13,hh_inc_100_150,59,Result,59
TAZ,13,hh_inc_150_plus,106,Result,106
TAZ,13,hh_gq,0,Result,0
TAZ,13,hh_child,639,Result,639
TAZ,13,hh_no_child,10,Result,10
TAZ,13,num_hh,0,Difference,649
TAZ,13,hh_inc_25,0,Difference,197
TAZ,13,hh_inc_25_50,0,Difference,123
TAZ,13,hh_inc_50_75,0,Difference,87
TAZ,13,hh_inc_75_100,0,Difference,77
TAZ,13,hh_inc_100_150,0,Difference,59
TAZ,13,hh_inc_150_plus,0,Difference,106
TAZ,13,hh_gq,0,Difference,0
TAZ,13,hh_child,0,Difference,639
TAZ,13,hh_no_child,0,Difference,10
TAZ,14,num_hh,1358,Control,1358
TAZ,14,hh_inc_25,467,Control,467
TAZ,14,hh_inc_25_50,170,Control,170
TAZ,14,hh_inc_50_75,160,Control,160
TAZ,14,hh_inc_75_100,62,Control,62
TAZ,14,hh_inc_100_150,68,Control,68
TAZ,14,hh_inc_150_plus,117,Control,117
TAZ,14,hh_gq,314,Control,314
TAZ,14,hh_child,1020,Control,1020
TAZ,14,hh_no_child,24,Control,24
TAZ,14,num_hh,1358,Result,1358
TAZ,14,hh_inc_25,467,Result,467
TAZ,14,hh_inc_25_50,170,Result,170
TAZ,14,hh_inc_50_75,160,Result,160
TAZ,14,hh_inc_75_100,62,Result,62
TAZ,14,hh_inc_100_150,68,Result,68
TAZ,14,hh_inc_150_plus,117,Result,117
TAZ,14,hh_gq,314,Result,314
TAZ,14,hh_child,1020,Result,1020
TAZ,14,hh_no_child,24,Result,24
TAZ,14,num_hh,0,Difference,1358
TAZ,14,hh_inc_25,0,Difference,467
TAZ,14,hh_inc_25_50,0,Difference,170
TAZ,14,hh_inc_50_75,0,Difference,160
TAZ,14,hh_inc_75_100,0,Difference,62
TAZ,14,hh_inc_100_150,0,Difference,68
TAZ,14,hh_inc_150_plus,0,Difference,117
TAZ,14,hh_gq,0,Difference,314
TAZ,14,hh_child,0,Difference,1020
TAZ,14,hh_no_child,0,Difference,24
TAZ,15,num_hh,582,Control,582
TAZ,15,hh_inc_25,260,Control,260
TAZ,15,hh_inc_25_50,95,Control,95
TAZ,15,hh_inc_50_75,89,Control,89
TAZ,15,hh_inc_75_100,35,Control,35
TAZ,15,hh_inc_100_150,38,Control,38
TAZ,15,hh_inc_150_plus,65,Control,65
TAZ,15,hh_gq,0,Control,0
TAZ,15,hh_child,568,Control,568
TAZ,15,hh_no_child,14,Control,14
TAZ,15,num_hh,582,Result,582
TAZ,15,hh_inc_25,260,Result,260
TAZ,15,hh_inc_25_50,95,Result,95
TAZ,15,hh_inc_50_75,89,Result,89
TAZ,15,hh_inc_75_100,35,Result,35
TAZ,15,hh_inc_100_150,38,Result,38
TAZ,15,hh_inc_150_plus,65,Result,65
TAZ,15,hh_gq,0,Result,0
TAZ,15,hh_child,568,Result,568
TAZ,15,hh_no_child,14,Result,14
TAZ,15,num_hh,0,Difference,582
TAZ,15,hh_inc_25,0,Difference,260
TAZ,15,hh_inc_25_50,0,Difference,95
TAZ,15,hh_inc_50_75,0,Difference,89
TAZ,15,hh_inc_75_100,0,Difference,35
TAZ,15,hh_inc_100_150,0,Difference,38
TAZ,15,hh_inc_150_plus,0,Difference,65
TAZ,15,hh_gq,0,Difference,0
TAZ,15,hh_child,0,Difference,568
TAZ,15,hh_no_child,0,Difference,14
TAZ,16,num_hh,1676,Control,1676
TAZ,16,hh_inc_25,634,Control,634
TAZ,16,hh_inc_25_50,231,Control,231
TAZ,16,hh_inc_50_75,217,Control,217
TAZ,16,hh_inc_75_100,84,Control,84
TAZ,16,hh_inc_100_150,92,Control,92
TAZ,16,hh_inc_150_plus,160,Control,160
TAZ,16,hh_gq,258,Control,258
TAZ,16,hh_child,1385,Control,1385
TAZ,16,hh_no_child,33,Control,33
TAZ,16,num_hh,1676,Result,1676
TAZ,16,hh_inc_25,634,Result,634
TAZ,16,hh_inc_25_50,231,Result,231
TAZ,16,hh_inc_50_75,217,Result,217
TAZ,16,hh_inc_75_100,84,Result,84
TAZ,16,hh_inc_100_150,92,Result,92
TAZ,16,hh_inc_150_plus,160,Result,160
TAZ,16,hh_gq,258,Result,258
TAZ,16,hh_child,1385,Result,1385
TAZ,16,hh_no_child,33,Result,33
TAZ,16,num_hh,0,Difference,1676
TAZ,16,hh_inc_25,0,Difference,634
TAZ,16,hh_inc_25_50,0,Difference,231
TAZ,16,hh_inc_50_75,0,Difference,217
TAZ,16,hh_inc_75_100,0,Difference,84
TAZ,16,hh_inc_100_150,0,Difference,92
TAZ,16,hh_inc_150_plus,0,Difference,160
TAZ,16,hh_gq,0,Difference,258
TAZ,16,hh_child,0,Difference,1385
TAZ,16,hh_no_child,0,Difference,33
TAZ,17,num_hh,1433,Control,1433
TAZ,17,hh_inc_25,641,Control,641
TAZ,17,hh_inc_25_50,233,Control,233
TAZ,17,hh_inc_50_75,219,Control,219
TAZ,17,hh_inc_75_100,85,Control,85
TAZ,17,hh_inc_100_150,93,Control,93
TAZ,17,hh_inc_150_plus,162,Control,162
TAZ,17,hh_gq,0,Control,0
TAZ,17,hh_child,1400,Control,1400
TAZ,17,hh_no_child,33,Control,33
TAZ,17,num_hh,1433,Result,1433
TAZ,17,hh_inc_25,641,Result,641
TAZ,17,hh_inc_25_50,233,Result,233
TAZ,17,hh_inc_50_75,219,Result,219
TAZ,17,hh_inc_75_100,85,Result,85
TAZ,17,hh_inc_100_150,93,Result,93
TAZ,17,hh_inc_150_plus,162,Result,162
TAZ,17,hh_gq,0,Result,0
TAZ,17,hh_child,1400,Result,1400
TAZ,17,hh_no_child,33,Result,33
TAZ,17,num_hh,0,Difference,1433
TAZ,17,hh_inc_25,0,Difference,641
TAZ,17,hh_inc_25_50,0,Difference,233
TAZ,17,hh_inc_50_75,0,Difference,219
TAZ,17,hh_inc_75_100,0,Difference,85
TAZ,17,hh_inc_100_150,0,Difference,93
TAZ,17,hh_inc_150_plus,0,Difference,162
TAZ,17,hh_gq,0,Difference,0
TAZ,17,hh_child,0,Difference,1400
TAZ,17,hh_no_child,0,Difference,33
TAZ,18,num_hh,1521,Control,1521
TAZ,18,hh_inc_25,714,Control,714
TAZ,18,hh_inc_25_50,211,Control,211
TAZ,18,hh_inc_50_75,112,Control,112
TAZ,18,hh_inc_75_100,36,Control,36
TAZ,18,hh_inc_100_150,55,Control,55
TAZ,18,hh_inc_150_plus,97,Control,97
TAZ,18,hh_gq,296,Control,296
TAZ,18,hh_child,1182,Control,1182
TAZ,18,hh_no_child,43,Control,43
TAZ,18,num_hh,1521,Result,1521
TAZ,18,hh_inc_25,714,Result,714
TAZ,18,hh_inc_25_50,211,Result,211
TAZ,18,hh_inc_50_75,112,Result,112
TAZ,18,hh_inc_75_100,36,Result,36
TAZ,18,hh_inc_100_150,55,Result,55
TAZ,18,hh_inc_150_plus,97,Result,97
TAZ,18,hh_gq,296,Result,296
TAZ,18,hh_child,1182,Result,1182
TAZ,18,hh_no_child,43,Result,43
TAZ,18,num_hh,0,Difference,1521
TAZ,18,hh_inc_25,0,Difference,714
TAZ,18,hh_inc_25_50,0,Difference,211
TAZ,18,hh_inc_50_75,0,Difference,112
TAZ,18,hh_inc_75_100,0,Difference,36
TAZ,18,hh_inc_100_150,0,Difference,55
TAZ,18,hh_inc_150_plus,0,Difference,97
TAZ,18,hh_gq,0,Difference,296
TAZ,18,hh_child,0,Difference,1182
TAZ,18,hh_no_child,0,Difference,43
TAZ,19,num_hh,1365,Control,1365
TAZ,19,hh_inc_25,697,Control,697
TAZ,19,hh_inc_25_50,206,Control,206
TAZ,19,hh_inc_50_75,109,Control,109
TAZ,19,hh_inc_75_100,35,Control,35
TAZ,19,hh_inc_100_150,53,Control,53
TAZ,19,hh_inc_150_plus,96,Control,96
TAZ,19,hh_gq,169,Control,169
TAZ,19,hh_child,1154,Control,1154
TAZ,19,hh_no_child,42,Control,42
TAZ,19,num_hh,1365,Result,1365
TAZ,19,hh_inc_25,697,Result,697
TAZ,19,hh_inc_25_50,206,Result,206
TAZ,19,hh_inc_50_75,109,Result,109
TAZ,19,hh_inc_75_100,35,Result,35
TAZ,19,hh_inc_100_150,53,Result,53
TAZ,19,hh_inc_150_plus,96,Result,96
TAZ,19,hh_gq,169,Result,169
TAZ,19,hh_child,1154,Result,1154
TAZ,19,hh_no_child,42,Result,42
TAZ,19,num_hh,0,Difference,1365
TAZ,19,hh_inc_25,0,Difference,697
TAZ,19,hh_inc_25_50,0,Difference,206
TAZ,19,hh_inc_50_75,0,Difference,109
TAZ,19,hh_inc_75_100,0,Difference,35
TAZ,19,hh_inc_100_150,0,Difference,53
TAZ,19,hh_inc_150_plus,0,Difference,96
TAZ,19,hh_gq,0,Difference,169
TAZ,19,hh_child,0,Difference,1154
TAZ,19,hh_no_child,0,Difference,42
TAZ,20,num_hh,1262,Control,1262
TAZ,20,hh_inc_25,578,Control,578
TAZ,20,hh_inc_25_50,261,Control,261
TAZ,20,hh_inc_50_75,93,Control,93
TAZ,20,hh_inc_75_100,69,Control,69
TAZ,20,hh_inc_100_150,58,Control,58
TAZ,20,hh_inc_150_plus,108,Control,108
TAZ,20,hh_gq,95,Control,95
TAZ,20,hh_child,1144,Control,1144
TAZ,20,hh_no_child,23,Control,23
TAZ,20,num_hh,1262,Result,1262
TAZ,20,hh_inc_25,578,Result,578
TAZ,20,hh_inc_25_50,261,Result,261
TAZ,20,hh_inc_50_75,93,Result,93
TAZ,20,hh_inc_75_100,69,Result,69
TAZ,20,hh_inc_100_150,58,Result,58
TAZ,20,hh_inc_150_plus,108,Result,108
TAZ,20,hh_gq,95,Result,95
TAZ,20,hh_child,1144,Result,1144
TAZ,20,hh_no_child,23,Result,23
TAZ,20,num_hh,0,Difference,1262
TAZ,20,hh_inc_25,0,Difference,578
TAZ,20,hh_inc_25_50,0,Difference,261
TAZ,20,hh_inc_50_75,0,Difference,93
TAZ,20,hh_inc_75_100,0,Difference,69
TAZ,20,hh_inc_100_150,0,Difference,58
TAZ,20,hh_inc_150_plus,0,Difference,108
TAZ,20,hh_gq,0,Difference,95
TAZ,20,hh_child,0,Difference,1144
TAZ,20,hh_no_child,0,Difference,23
TAZ,21,num_hh,2164,Control,2164
TAZ,21,hh_inc_25,480,Control,480
TAZ,21,hh_inc_25_50,300,Control,300
TAZ,21,hh_inc_50_75,182,Control,182
TAZ,21,hh_inc_75_100,123,Control,123
TAZ,21,hh_inc_100_150,199,Control,199
TAZ,21,hh_inc_150_plus,738,Control,738
TAZ,21,hh_gq,142,Control,142
TAZ,21,hh_child,1983,Control,1983
TAZ,21,hh_no_child,39,Control,39
TAZ,21,num_hh,2164,Result,2164
TAZ,21,hh_inc_25,481,Result,480
TAZ,21,hh_inc_25_50,300,Result,300
