geography,id,name,value,source,control_size
TAZ,622,hh_inc_50_75,320,Result,320
TAZ,622,hh_inc_75_100,371,Result,371
TAZ,622,hh_inc_100_150,726,Result,726
TAZ,622,hh_inc_150_plus,1377,Result,1379
TAZ,622,hh_gq,8,Result,8
TAZ,622,hh_child,2779,Result,2781
TAZ,622,hh_no_child,631,Result,629
TAZ,622,num_hh,0,Difference,3418
TAZ,622,hh_inc_25,1,Difference,295
TAZ,622,hh_inc_25_50,1,Difference,319
TAZ,622,hh_inc_50_75,0,Difference,320
TAZ,622,hh_inc_75_100,0,Difference,371
TAZ,622,hh_inc_100_150,0,Difference,726
TAZ,622,hh_inc_150_plus,-2,Difference,1379
TAZ,622,hh_gq,0,Difference,8
TAZ,622,hh_child,-2,Difference,2781
TAZ,622,hh_no_child,2,Difference,629
TAZ,623,num_hh,1294,Control,1294
TAZ,623,hh_inc_25,86,Control,86
TAZ,623,hh_inc_25_50,120,Control,120
TAZ,623,hh_inc_50_75,110,Control,110
TAZ,623,hh_inc_75_100,132,Control,132
TAZ,623,hh_inc_100_150,275,Control,275
TAZ,623,hh_inc_150_plus,571,Control,571
TAZ,623,hh_gq,0,Control,0
TAZ,623,hh_child,901,Control,901
TAZ,623,hh_no_child,393,Control,393
TAZ,623,num_hh,1294,Result,1294
TAZ,623,hh_inc_25,86,Result,86
TAZ,623,hh_inc_25_50,120,Result,120
TAZ,623,hh_inc_50_75,110,Result,110
TAZ,623,hh_inc_75_100,132,Result,132
TAZ,623,hh_inc_100_150,275,Result,275
TAZ,623,hh_inc_150_plus,571,Result,571
TAZ,623,hh_gq,0,Result,0
TAZ,623,hh_child,900,Result,901
TAZ,623,hh_no_child,394,Result,393
TAZ,623,num_hh,0,Difference,1294
TAZ,623,hh_inc_25,0,Difference,86
TAZ,623,hh_inc_25_50,0,Difference,120
TAZ,623,hh_inc_50_75,0,Difference,110
TAZ,623,hh_inc_75_100,0,Difference,132
TAZ,623,hh_inc_100_150,0,Difference,275
TAZ,623,hh_inc_150_plus,0,Difference,571
TAZ,623,hh_gq,0,Difference,0
TAZ,623,hh_child,-1,Difference,901
TAZ,623,hh_no_child,1,Difference,393
TAZ,624,num_hh,1317,Control,1317
TAZ,624,hh_inc_25,76,Control,76
TAZ,624,hh_inc_25_50,121,Control,121
TAZ,624,hh_inc_50_75,116,Control,116
TAZ,624,hh_inc_75_100,110,Control,110
TAZ,624,hh_inc_100_150,267,Control,267
TAZ,624,hh_inc_150_plus,605,Control,605
TAZ,624,hh_gq,22,Control,22
TAZ,624,hh_child,804,Control,804
TAZ,624,hh_no_child,491,Control,491
TAZ,624,num_hh,1317,Result,1317
TAZ,624,hh_inc_25,76,Result,76
TAZ,624,hh_inc_25_50,121,Result,121
TAZ,624,hh_inc_50_75,116,Result,116
TAZ,624,hh_inc_75_100,110,Result,110
TAZ,624,hh_inc_100_150,267,Result,267
TAZ,624,hh_inc_150_plus,605,Result,605
TAZ,624,hh_gq,22,Result,22
TAZ,624,hh_child,804,Result,804
TAZ,624,hh_no_child,491,Result,491
TAZ,624,num_hh,0,Difference,1317
TAZ,624,hh_inc_25,0,Difference,76
TAZ,624,hh_inc_25_50,0,Difference,121
TAZ,624,hh_inc_50_75,0,Difference,116
TAZ,624,hh_inc_75_100,0,Difference,110
TAZ,624,hh_inc_100_150,0,Difference,267
TAZ,624,hh_inc_150_plus,0,Difference,605
TAZ,624,hh_gq,0,Difference,22
TAZ,624,hh_child,0,Difference,804
TAZ,624,hh_no_child,0,Difference,491
TAZ,625,num_hh,1985,Control,1985
TAZ,625,hh_inc_25,122,Control,122
TAZ,625,hh_inc_25_50,161,Control,161
TAZ,625,hh_inc_50_75,164,Control,164
TAZ,625,hh_inc_75_100,170,Control,170
TAZ,625,hh_inc_100_150,431,Control,431
TAZ,625,hh_inc_150_plus,927,Control,927
TAZ,625,hh_gq,10,Control,10
TAZ,625,hh_child,1455,Control,1455
TAZ,625,hh_no_child,520,Control,520
TAZ,625,num_hh,1985,Result,1985
TAZ,625,hh_inc_25,122,Result,122
TAZ,625,hh_inc_25_50,161,Result,161
TAZ,625,hh_inc_50_75,164,Result,164
TAZ,625,hh_inc_75_100,170,Result,170
TAZ,625,hh_inc_100_150,431,Result,431
TAZ,625,hh_inc_150_plus,927,Result,927
TAZ,625,hh_gq,10,Result,10
TAZ,625,hh_child,1454,Result,1455
TAZ,625,hh_no_child,521,Result,520
TAZ,625,num_hh,0,Difference,1985
TAZ,625,hh_inc_25,0,Difference,122
TAZ,625,hh_inc_25_50,0,Difference,161
TAZ,625,hh_inc_50_75,0,Difference,164
TAZ,625,hh_inc_75_100,0,Difference,170
TAZ,625,hh_inc_100_150,0,Difference,431
TAZ,625,hh_inc_150_plus,0,Difference,927
TAZ,625,hh_gq,0,Difference,10
TAZ,625,hh_child,-1,Difference,1455
TAZ,625,hh_no_child,1,Difference,520
TAZ,626,num_hh,1541,Control,1541
TAZ,626,hh_inc_25,71,Control,71
TAZ,626,hh_inc_25_50,154,Control,154
TAZ,626,hh_inc_50_75,118,Control,118
TAZ,626,hh_inc_75_100,143,Control,143
TAZ,626,hh_inc_100_150,335,Control,335
TAZ,626,hh_inc_150_plus,695,Control,695
TAZ,626,hh_gq,25,Control,25
TAZ,626,hh_child,989,Control,989
TAZ,626,hh_no_child,527,Control,527
TAZ,626,num_hh,1541,Result,1541
TAZ,626,hh_inc_25,71,Result,71
TAZ,626,hh_inc_25_50,154,Result,154
TAZ,626,hh_inc_50_75,118,Result,118
TAZ,626,hh_inc_75_100,143,Result,143
TAZ,626,hh_inc_100_150,335,Result,335
TAZ,626,hh_inc_150_plus,695,Result,695
TAZ,626,hh_gq,25,Result,25
TAZ,626,hh_child,989,Result,989
TAZ,626,hh_no_child,527,Result,527
TAZ,626,num_hh,0,Difference,1541
TAZ,626,hh_inc_25,0,Difference,71
TAZ,626,hh_inc_25_50,0,Difference,154
TAZ,626,hh_inc_50_75,0,Difference,118
TAZ,626,hh_inc_75_100,0,Difference,143
TAZ,626,hh_inc_100_150,0,Difference,335
TAZ,626,hh_inc_150_plus,0,Difference,695
TAZ,626,hh_gq,0,Difference,25
TAZ,626,hh_child,0,Difference,989
TAZ,626,hh_no_child,0,Difference,527
TAZ,627,num_hh,456,Control,456
TAZ,627,hh_inc_25,31,Control,31
TAZ,627,hh_inc_25_50,57,Control,57
TAZ,627,hh_inc_50_75,43,Control,43
TAZ,627,hh_inc_75_100,47,Control,47
TAZ,627,hh_inc_100_150,106,Control,106
TAZ,627,hh_inc_150_plus,172,Control,172
TAZ,627,hh_gq,0,Control,0
TAZ,627,hh_child,319,Control,319
TAZ,627,hh_no_child,137,Control,137
TAZ,627,num_hh,456,Result,456
TAZ,627,hh_inc_25,31,Result,31
TAZ,627,hh_inc_25_50,57,Result,57
TAZ,627,hh_inc_50_75,43,Result,43
TAZ,627,hh_inc_75_100,47,Result,47
TAZ,627,hh_inc_100_150,106,Result,106
TAZ,627,hh_inc_150_plus,172,Result,172
TAZ,627,hh_gq,0,Result,0
TAZ,627,hh_child,319,Result,319
TAZ,627,hh_no_child,137,Result,137
TAZ,627,num_hh,0,Difference,456
TAZ,627,hh_inc_25,0,Difference,31
TAZ,627,hh_inc_25_50,0,Difference,57
TAZ,627,hh_inc_50_75,0,Difference,43
TAZ,627,hh_inc_75_100,0,Difference,47
TAZ,627,hh_inc_100_150,0,Difference,106
TAZ,627,hh_inc_150_plus,0,Difference,172
TAZ,627,hh_gq,0,Difference,0
TAZ,627,hh_child,0,Difference,319
TAZ,627,hh_no_child,0,Difference,137
TAZ,628,num_hh,1784,Control,1784
TAZ,628,hh_inc_25,98,Control,98
TAZ,628,hh_inc_25_50,180,Control,180
TAZ,628,hh_inc_50_75,144,Control,144
TAZ,628,hh_inc_75_100,182,Control,182
TAZ,628,hh_inc_100_150,409,Control,409
TAZ,628,hh_inc_150_plus,761,Control,761
TAZ,628,hh_gq,10,Control,10
TAZ,628,hh_child,1128,Control,1128
TAZ,628,hh_no_child,646,Control,646
TAZ,628,num_hh,1784,Result,1784
TAZ,628,hh_inc_25,98,Result,98
TAZ,628,hh_inc_25_50,180,Result,180
TAZ,628,hh_inc_50_75,144,Result,144
TAZ,628,hh_inc_75_100,182,Result,182
TAZ,628,hh_inc_100_150,409,Result,409
TAZ,628,hh_inc_150_plus,761,Result,761
TAZ,628,hh_gq,10,Result,10
TAZ,628,hh_child,1128,Result,1128
TAZ,628,hh_no_child,646,Result,646
TAZ,628,num_hh,0,Difference,1784
TAZ,628,hh_inc_25,0,Difference,98
TAZ,628,hh_inc_25_50,0,Difference,180
TAZ,628,hh_inc_50_75,0,Difference,144
TAZ,628,hh_inc_75_100,0,Difference,182
TAZ,628,hh_inc_100_150,0,Difference,409
TAZ,628,hh_inc_150_plus,0,Difference,761
TAZ,628,hh_gq,0,Difference,10
TAZ,628,hh_child,0,Difference,1128
TAZ,628,hh_no_child,0,Difference,646
TAZ,629,num_hh,621,Control,621
TAZ,629,hh_inc_25,42,Control,42
TAZ,629,hh_inc_25_50,54,Control,54
TAZ,629,hh_inc_50_75,47,Control,47
TAZ,629,hh_inc_75_100,58,Control,58
TAZ,629,hh_inc_100_150,114,Control,114
TAZ,629,hh_inc_150_plus,287,Control,287
TAZ,629,hh_gq,19,Control,19
TAZ,629,hh_child,357,Control,357
TAZ,629,hh_no_child,245,Control,245
TAZ,629,num_hh,621,Result,621
TAZ,629,hh_inc_25,42,Result,42
TAZ,629,hh_inc_25_50,54,Result,54
TAZ,629,hh_inc_50_75,47,Result,47
TAZ,629,hh_inc_75_100,58,Result,58
TAZ,629,hh_inc_100_150,114,Result,114
TAZ,629,hh_inc_150_plus,287,Result,287
TAZ,629,hh_gq,19,Result,19
TAZ,629,hh_child,357,Result,357
TAZ,629,hh_no_child,245,Result,245
TAZ,629,num_hh,0,Difference,621
TAZ,629,hh_inc_25,0,Difference,42
TAZ,629,hh_inc_25_50,0,Difference,54
TAZ,629,hh_inc_50_75,0,Difference,47
TAZ,629,hh_inc_75_100,0,Difference,58
TAZ,629,hh_inc_100_150,0,Difference,114
TAZ,629,hh_inc_150_plus,0,Difference,287
TAZ,629,hh_gq,0,Difference,19
TAZ,629,hh_child,0,Difference,357
TAZ,629,hh_no_child,0,Difference,245
TAZ,630,num_hh,4140,Control,4140
TAZ,630,hh_inc_25,347,Control,347
TAZ,630,hh_inc_25_50,441,Control,441
TAZ,630,hh_inc_50_75,385,Control,385
TAZ,630,hh_inc_75_100,427,Control,427
TAZ,630,hh_inc_100_150,969,Control,969
TAZ,630,hh_inc_150_plus,1567,Control,1567
TAZ,630,hh_gq,4,Control,4
TAZ,630,hh_child,2652,Control,2652
TAZ,630,hh_no_child,1484,Control,1484
TAZ,630,num_hh,4140,Result,4140
TAZ,630,hh_inc_25,348,Result,347
TAZ,630,hh_inc_25_50,442,Result,441
TAZ,630,hh_inc_50_75,384,Result,385
TAZ,630,hh_inc_75_100,427,Result,427
TAZ,630,hh_inc_100_150,969,Result,969
TAZ,630,hh_inc_150_plus,1566,Result,1567
TAZ,630,hh_gq,4,Result,4
TAZ,630,hh_child,2651,Result,2652
TAZ,630,hh_no_child,1485,Result,1484
TAZ,630,num_hh,0,Difference,4140
TAZ,630,hh_inc_25,1,Difference,347
TAZ,630,hh_inc_25_50,1,Difference,441
TAZ,630,hh_inc_50_75,-1,Difference,385
TAZ,630,hh_inc_75_100,0,Difference,427
TAZ,630,hh_inc_100_150,0,Difference,969
TAZ,630,hh_inc_150_plus,-1,Difference,1567
TAZ,630,hh_gq,0,Difference,4
TAZ,630,hh_child,-1,Difference,2652
TAZ,630,hh_no_child,1,Difference,1484
TAZ,631,num_hh,2018,Control,2018
TAZ,631,hh_inc_25,81,Control,81
TAZ,631,hh_inc_25_50,184,Control,184
TAZ,631,hh_inc_50_75,175,Control,175
TAZ,631,hh_inc_75_100,195,Control,195
TAZ,631,hh_inc_100_150,352,Control,352
TAZ,631,hh_inc_150_plus,1000,Control,1000
TAZ,631,hh_gq,31,Control,31
TAZ,631,hh_child,1241,Control,1241
TAZ,631,hh_no_child,746,Control,746
TAZ,631,num_hh,2018,Result,2018
TAZ,631,hh_inc_25,81,Result,81
TAZ,631,hh_inc_25_50,184,Result,184
TAZ,631,hh_inc_50_75,175,Result,175
TAZ,631,hh_inc_75_100,195,Result,195
TAZ,631,hh_inc_100_150,352,Result,352
TAZ,631,hh_inc_150_plus,1000,Result,1000
TAZ,631,hh_gq,31,Result,31
TAZ,631,hh_child,1241,Result,1241
TAZ,631,hh_no_child,746,Result,746
TAZ,631,num_hh,0,Difference,2018
TAZ,631,hh_inc_25,0,Difference,81
TAZ,631,hh_inc_25_50,0,Difference,184
TAZ,631,hh_inc_50_75,0,Difference,175
TAZ,631,hh_inc_75_100,0,Difference,195
TAZ,631,hh_inc_100_150,0,Difference,352
TAZ,631,hh_inc_150_plus,0,Difference,1000
TAZ,631,hh_gq,0,Difference,31
TAZ,631,hh_child,0,Difference,1241
TAZ,631,hh_no_child,0,Difference,746
TAZ,632,num_hh,1777,Control,1777
TAZ,632,hh_inc_25,99,Control,99
TAZ,632,hh_inc_25_50,151,Control,151
TAZ,632,hh_inc_50_75,136,Control,136
TAZ,632,hh_inc_75_100,140,Control,140
TAZ,632,hh_inc_100_150,337,Control,337
TAZ,632,hh_inc_150_plus,817,Control,817
TAZ,632,hh_gq,97,Control,97
TAZ,632,hh_child,1249,Control,1249
TAZ,632,hh_no_child,431,Control,431
TAZ,632,num_hh,1777,Result,1777
TAZ,632,hh_inc_25,99,Result,99
TAZ,632,hh_inc_25_50,151,Result,151
TAZ,632,hh_inc_50_75,136,Result,136
TAZ,632,hh_inc_75_100,140,Result,140
TAZ,632,hh_inc_100_150,337,Result,337
TAZ,632,hh_inc_150_plus,817,Result,817
TAZ,632,hh_gq,97,Result,97
TAZ,632,hh_child,1249,Result,1249
TAZ,632,hh_no_child,431,Result,431
TAZ,632,num_hh,0,Difference,1777
TAZ,632,hh_inc_25,0,Difference,99
TAZ,632,hh_inc_25_50,0,Difference,151
TAZ,632,hh_inc_50_75,0,Difference,136
TAZ,632,hh_inc_75_100,0,Difference,140
TAZ,632,hh_inc_100_150,0,Difference,337
TAZ,632,hh_inc_150_plus,0,Difference,817
TAZ,632,hh_gq,0,Difference,97
TAZ,632,hh_child,0,Difference,1249
TAZ,632,hh_no_child,0,Difference,431
TAZ,633,num_hh,1954,Control,1954
TAZ,633,hh_inc_25,95,Control,95
TAZ,633,hh_inc_25_50,157,Control,157
TAZ,633,hh_inc_50_75,154,Control,154
TAZ,633,hh_inc_75_100,205,Control,205
TAZ,633,hh_inc_100_150,362,Control,362
TAZ,633,hh_inc_150_plus,936,Control,936
TAZ,633,hh_gq,45,Control,45
TAZ,633,hh_child,1471,Control,1471
TAZ,633,hh_no_child,438,Control,438
TAZ,633,num_hh,1954,Result,1954
TAZ,633,hh_inc_25,95,Result,95
TAZ,633,hh_inc_25_50,157,Result,157
TAZ,633,hh_inc_50_75,154,Result,154
TAZ,633,hh_inc_75_100,205,Result,205
TAZ,633,hh_inc_100_150,362,Result,362
TAZ,633,hh_inc_150_plus,936,Result,936
TAZ,633,hh_gq,45,Result,45
TAZ,633,hh_child,1470,Result,1471
TAZ,633,hh_no_child,439,Result,438
TAZ,633,num_hh,0,Difference,1954
TAZ,633,hh_inc_25,0,Difference,95
TAZ,633,hh_inc_25_50,0,Difference,157
TAZ,633,hh_inc_50_75,0,Difference,154
TAZ,633,hh_inc_75_100,0,Difference,205
TAZ,633,hh_inc_100_150,0,Difference,362
TAZ,633,hh_inc_150_plus,0,Difference,936
TAZ,633,hh_gq,0,Difference,45
TAZ,633,hh_child,-1,Difference,1471
TAZ,633,hh_no_child,1,Difference,438
TAZ,634,num_hh,1231,Control,1231
TAZ,634,hh_inc_25,70,Control,70
TAZ,634,hh_inc_25_50,102,Control,102
TAZ,634,hh_inc_50_75,108,Control,108
TAZ,634,hh_inc_75_100,109,Control,109
TAZ,634,hh_inc_100_150,231,Control,231
TAZ,634,hh_inc_150_plus,611,Control,611
TAZ,634,hh_gq,0,Control,0
TAZ,634,hh_child,876,Control,876
TAZ,634,hh_no_child,355,Control,355
TAZ,634,num_hh,1231,Result,1231
TAZ,634,hh_inc_25,70,Result,70
TAZ,634,hh_inc_25_50,102,Result,102
TAZ,634,hh_inc_50_75,108,Result,108
TAZ,634,hh_inc_75_100,109,Result,109
TAZ,634,hh_inc_100_150,231,Result,231
TAZ,634,hh_inc_150_plus,611,Result,611
TAZ,634,hh_gq,0,Result,0
TAZ,634,hh_child,876,Result,876
TAZ,634,hh_no_child,355,Result,355
TAZ,634,num_hh,0,Difference,1231
TAZ,634,hh_inc_25,0,Difference,70
TAZ,634,hh_inc_25_50,0,Difference,102
TAZ,634,hh_inc_50_75,0,Difference,108
TAZ,634,hh_inc_75_100,0,Difference,109
TAZ,634,hh_inc_100_150,0,Difference,231
TAZ,634,hh_inc_150_plus,0,Difference,611
TAZ,634,hh_gq,0,Difference,0
TAZ,634,hh_child,0,Difference,876
TAZ,634,hh_no_child,0,Difference,355
TAZ,635,num_hh,1502,Control,1502
TAZ,635,hh_inc_25,69,Control,69
TAZ,635,hh_inc_25_50,126,Control,126
TAZ,635,hh_inc_50_75,124,Control,124
TAZ,635,hh_inc_75_100,136,Control,136
TAZ,635,hh_inc_100_150,294,Control,294
TAZ,635,hh_inc_150_plus,753,Control,753
TAZ,635,hh_gq,0,Control,0
TAZ,635,hh_child,1018,Control,1018
TAZ,635,hh_no_child,484,Control,484
TAZ,635,num_hh,1502,Result,1502
TAZ,635,hh_inc_25,69,Result,69
TAZ,635,hh_inc_25_50,126,Result,126
TAZ,635,hh_inc_50_75,124,Result,124
TAZ,635,hh_inc_75_100,136,Result,136
TAZ,635,hh_inc_100_150,295,Result,294
TAZ,635,hh_inc_150_plus,752,Result,753
TAZ,635,hh_gq,0,Result,0
TAZ,635,hh_child,1018,Result,1018
TAZ,635,hh_no_child,484,Result,484
TAZ,635,num_hh,0,Difference,1502
TAZ,635,hh_inc_25,0,Difference,69
TAZ,635,hh_inc_25_50,0,Difference,126
TAZ,635,hh_inc_50_75,0,Difference,124
TAZ,635,hh_inc_75_100,0,Difference,136
TAZ,635,hh_inc_100_150,1,Difference,294
TAZ,635,hh_inc_150_plus,-1,Difference,753
TAZ,635,hh_gq,0,Difference,0
TAZ,635,hh_child,0,Difference,1018
TAZ,635,hh_no_child,0,Difference,484
TAZ,636,num_hh,2049,Control,2049
TAZ,636,hh_inc_25,117,Control,117
TAZ,636,hh_inc_25_50,168,Control,168
TAZ,636,hh_inc_50_75,169,Control,169
TAZ,636,hh_inc_75_100,219,Control,219
TAZ,636,hh_inc_100_150,405,Control,405
TAZ,636,hh_inc_150_plus,971,Control,971
TAZ,636,hh_gq,0,Control,0
TAZ,636,hh_child,1418,Control,1418
TAZ,636,hh_no_child,631,Control,631
TAZ,636,num_hh,2049,Result,2049
TAZ,636,hh_inc_25,117,Result,117
TAZ,636,hh_inc_25_50,168,Result,168
TAZ,636,hh_inc_50_75,169,Result,169
TAZ,636,hh_inc_75_100,219,Result,219
TAZ,636,hh_inc_100_150,405,Result,405
TAZ,636,hh_inc_150_plus,971,Result,971
TAZ,636,hh_gq,0,Result,0
TAZ,636,hh_child,1418,Result,1418
TAZ,636,hh_no_child,631,Result,631
TAZ,636,num_hh,0,Difference,2049
TAZ,636,hh_inc_25,0,Difference,117
TAZ,636,hh_inc_25_50,0,Difference,168
TAZ,636,hh_inc_50_75,0,Difference,169
TAZ,636,hh_inc_75_100,0,Difference,219
TAZ,636,hh_inc_100_150,0,Difference,405
TAZ,636,hh_inc_150_plus,0,Difference,971
TAZ,636,hh_gq,0,Difference,0
TAZ,636,hh_child,0,Difference,1418
TAZ,636,hh_no_child,0,Difference,631
TAZ,637,num_hh,1730,Control,1730
TAZ,637,hh_inc_25,102,Control,102
TAZ,637,hh_inc_25_50,142,Control,142
TAZ,637,hh_inc_50_75,119,Control,119
TAZ,637,hh_inc_75_100,164,Control,164
TAZ,637,hh_inc_100_150,345,Control,345
TAZ,637,hh_inc_150_plus,834,Control,834
TAZ,637,hh_gq,24,Control,24
TAZ,637,hh_child,1106,Control,1106
TAZ,637,hh_no_child,600,Control,600
TAZ,637,num_hh,1730,Result,1730
TAZ,637,hh_inc_25,102,Result,102
TAZ,637,hh_inc_25_50,142,Result,142
TAZ,637,hh_inc_50_75,119,Result,119
TAZ,637,hh_inc_75_100,164,Result,164
TAZ,637,hh_inc_100_150,345,Result,345
TAZ,637,hh_inc_150_plus,834,Result,834
TAZ,637,hh_gq,24,Result,24
TAZ,637,hh_child,1105,Result,1106
TAZ,637,hh_no_child,601,Result,600
TAZ,637,num_hh,0,Difference,1730
TAZ,637,hh_inc_25,0,Difference,102
TAZ,637,hh_inc_25_50,0,Difference,142
TAZ,637,hh_inc_50_75,0,Difference,119
TAZ,637,hh_inc_75_100,0,Difference,164
TAZ,637,hh_inc_100_150,0,Difference,345
TAZ,637,hh_inc_150_plus,0,Difference,834
TAZ,637,hh_gq,0,Difference,24
TAZ,637,hh_child,-1,Difference,1106
TAZ,637,hh_no_child,1,Difference,600
TAZ,638,num_hh,2016,Control,2016
TAZ,638,hh_inc_25,109,Control,109
TAZ,638,hh_inc_25_50,150,Control,150
TAZ,638,hh_inc_50_75,148,Control,148
TAZ,638,hh_inc_75_100,168,Control,168
TAZ,638,hh_inc_100_150,369,Control,369
TAZ,638,hh_inc_150_plus,774,Control,774
TAZ,638,hh_gq,298,Control,298
TAZ,638,hh_child,1162,Control,1162
TAZ,638,hh_no_child,556,Control,556
TAZ,638,num_hh,2016,Result,2016
TAZ,638,hh_inc_25,109,Result,109
TAZ,638,hh_inc_25_50,150,Result,150
TAZ,638,hh_inc_50_75,148,Result,148
TAZ,638,hh_inc_75_100,168,Result,168
TAZ,638,hh_inc_100_150,369,Result,369
TAZ,638,hh_inc_150_plus,774,Result,774
TAZ,638,hh_gq,298,Result,298
TAZ,638,hh_child,1161,Result,1162
TAZ,638,hh_no_child,557,Result,556
TAZ,638,num_hh,0,Difference,2016
TAZ,638,hh_inc_25,0,Difference,109
TAZ,638,hh_inc_25_50,0,Difference,150
TAZ,638,hh_inc_50_75,0,Difference,148
TAZ,638,hh_inc_75_100,0,Difference,168
TAZ,638,hh_inc_100_150,0,Difference,369
TAZ,638,hh_inc_150_plus,0,Difference,774
TAZ,638,hh_gq,0,Difference,298
TAZ,638,hh_child,-1,Difference,1162
TAZ,638,hh_no_child,1,Difference,556
TAZ,639,num_hh,328,Control,328
TAZ,639,hh_inc_25,24,Control,24
TAZ,639,hh_inc_25_50,28,Control,28
TAZ,639,hh_inc_50_75,23,Control,23
TAZ,639,hh_inc_75_100,30,Control,30
TAZ,639,hh_inc_100_150,67,Control,67
TAZ,639,hh_inc_150_plus,156,Control,156
TAZ,639,hh_gq,0,Control,0
TAZ,639,hh_child,258,Control,258
TAZ,639,hh_no_child,70,Control,70
TAZ,639,num_hh,328,Result,328
TAZ,639,hh_inc_25,24,Result,24
TAZ,639,hh_inc_25_50,28,Result,28
TAZ,639,hh_inc_50_75,23,Result,23
TAZ,639,hh_inc_75_100,30,Result,30
TAZ,639,hh_inc_100_150,67,Result,67
TAZ,639,hh_inc_150_plus,156,Result,156
TAZ,639,hh_gq,0,Result,0
TAZ,639,hh_child,258,Result,258
TAZ,639,hh_no_child,70,Result,70
TAZ,639,num_hh,0,Difference,328
TAZ,639,hh_inc_25,0,Difference,24
TAZ,639,hh_inc_25_50,0,Difference,28
TAZ,639,hh_inc_50_75,0,Difference,23
TAZ,639,hh_inc_75_100,0,Difference,30
TAZ,639,hh_inc_100_150,0,Difference,67
TAZ,639,hh_inc_150_plus,0,Difference,156
TAZ,639,hh_gq,0,Difference,0
TAZ,639,hh_child,0,Difference,258
TAZ,639,hh_no_child,0,Difference,70
TAZ,640,num_hh,914,Control,914
TAZ,640,hh_inc_25,48,Control,48
TAZ,640,hh_inc_25_50,57,Control,57
TAZ,640,hh_inc_50_75,63,Control,63
TAZ,640,hh_inc_75_100,87,Control,87
TAZ,640,hh_inc_100_150,205,Control,205
TAZ,640,hh_inc_150_plus,454,Control,454
TAZ,640,hh_gq,0,Control,0
TAZ,640,hh_child,709,Control,709
TAZ,640,hh_no_child,205,Control,205
TAZ,640,num_hh,914,Result,914
TAZ,640,hh_inc_25,48,Result,48
TAZ,640,hh_inc_25_50,57,Result,57
TAZ,640,hh_inc_50_75,63,Result,63
TAZ,640,hh_inc_75_100,87,Result,87
TAZ,640,hh_inc_100_150,205,Result,205
TAZ,640,hh_inc_150_plus,454,Result,454
TAZ,640,hh_gq,0,Result,0
TAZ,640,hh_child,709,Result,709
TAZ,640,hh_no_child,205,Result,205
TAZ,640,num_hh,0,Difference,914
TAZ,640,hh_inc_25,0,Difference,48
TAZ,640,hh_inc_25_50,0,Difference,57
TAZ,640,hh_inc_50_75,0,Difference,63
TAZ,640,hh_inc_75_100,0,Difference,87
TAZ,640,hh_inc_100_150,0,Difference,205
TAZ,640,hh_inc_150_plus,0,Difference,454
TAZ,640,hh_gq,0,Difference,0
TAZ,640,hh_child,0,Difference,709
TAZ,640,hh_no_child,0,Difference,205
TAZ,641,num_hh,657,Control,657
TAZ,641,hh_inc_25,30,Control,30
TAZ,641,hh_inc_25_50,49,Control,49
TAZ,641,hh_inc_50_75,36,Control,36
TAZ,641,hh_inc_75_100,58,Control,58
TAZ,641,hh_inc_100_150,135,Control,135
TAZ,641,hh_inc_150_plus,329,Control,329
TAZ,641,hh_gq,20,Control,20
TAZ,641,hh_child,466,Control,466
TAZ,641,hh_no_child,171,Control,171
TAZ,641,num_hh,657,Result,657
TAZ,641,hh_inc_25,30,Result,30
TAZ,641,hh_inc_25_50,49,Result,49
TAZ,641,hh_inc_50_75,36,Result,36
TAZ,641,hh_inc_75_100,58,Result,58
TAZ,641,hh_inc_100_150,135,Result,135
TAZ,641,hh_inc_150_plus,329,Result,329
TAZ,641,hh_gq,20,Result,20
TAZ,641,hh_child,466,Result,466
TAZ,641,hh_no_child,171,Result,171
TAZ,641,num_hh,0,Difference,657
TAZ,641,hh_inc_25,0,Difference,30
TAZ,641,hh_inc_25_50,0,Difference,49
TAZ,641,hh_inc_50_75,0,Difference,36
TAZ,641,hh_inc_75_100,0,Difference,58
TAZ,641,hh_inc_100_150,0,Difference,135
TAZ,641,hh_inc_150_plus,0,Difference,329
TAZ,641,hh_gq,0,Difference,20
TAZ,641,hh_child,0,Difference,466
TAZ,641,hh_no_child,0,Difference,171
TAZ,642,num_hh,544,Control,544
TAZ,642,hh_inc_25,29,Control,29
TAZ,642,hh_inc_25_50,46,Control,46
TAZ,642,hh_inc_50_75,39,Control,39
TAZ,642,hh_inc_75_100,57,Control,57
TAZ,642,hh_inc_100_150,114,Control,114
TAZ,642,hh_inc_150_plus,256,Control,256
TAZ,642,hh_gq,3,Control,3
TAZ,642,hh_child,444,Control,444
TAZ,642,hh_no_child,97,Control,97
TAZ,642,num_hh,544,Result,544
TAZ,642,hh_inc_25,29,Result,29
TAZ,642,hh_inc_25_50,46,Result,46
TAZ,642,hh_inc_50_75,39,Result,39
TAZ,642,hh_inc_75_100,57,Result,57
TAZ,642,hh_inc_100_150,114,Result,114
TAZ,642,hh_inc_150_plus,256,Result,256
TAZ,642,hh_gq,3,Result,3
TAZ,642,hh_child,444,Result,444
TAZ,642,hh_no_child,97,Result,97
TAZ,642,num_hh,0,Difference,544
TAZ,642,hh_inc_25,0,Difference,29
TAZ,642,hh_inc_25_50,0,Difference,46
TAZ,642,hh_inc_50_75,0,Difference,39
TAZ,642,hh_inc_75_100,0,Difference,57
TAZ,642,hh_inc_100_150,0,Difference,114
